שם  הרשות 1,סמל הרשות 2012,"סך כולל הכנסות של הרשות (אלפי ש""ח) 2012",סך כולל הכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות  מהתקציב הרגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות  מהתקציב הרגיל - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממפעל המים (אלפי ש""ח) 2012",הכנסות של הרשות ממפעל המים - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות (אלפי ש""ח) 2012","סה""כ הכנסות עצמיות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מארנונה (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מארנונה למגורים (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה למגורים (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,הכנסות של הרשות מארנונה למגורים  -יחס גבייה ב-% לכלל החיובים 2012,"הכנסות של הרשות מארנונה לא למגורים (גבייה) (אלפי ש""ח) 2012","הכנסות עצמיות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממשרד החינוך (אלפי ש""ח) 2012","הכנסות של הרשות ממשרד הרווחה (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות  של הרשות (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ","מענק כללי לאיזון (אלפי ש""ח) 2012",מענק כללי לאיזון - אחוז שינוי ראלי 2012 לעומת 2011 ,מענק מיועד 2012 (אלפי ₪),מענק מיוחד 2012 (אלפי ₪),"העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר (אלפי ש""ח) 2012", העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר - אחוז שינוי ראלי 2012 לעומת 2011 ,"מלוות לאיזון (אלפי ש""ח) 2012",מלוות לאיזון - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות מתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות מתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011"," הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים (אלפי ש""ח) 2012", הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים - אחוז שינוי ראלי 2012 לעומת 2011 ," הכנסות של הרשות  מתקציב בלתי רגיל - השתתפות משרדי ממשלה (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - השתתפות משרדי הממשלה - אחוז שינוי ראלי 2012 לעומת 2011," הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אחוז שינוי ראלי 2012 לעומת 2011),"סך כולל הוצאות של הרשות (אלפי ש""ח) 2012",סך כולל הוצאות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הוצאות של הרשות בתקציב רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב רגיל - אחוז שינוי ראלי 2012 לעומת 2011","הוצאות של הרשות לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרכישת מים (אלפי ש""ח) 2012",הוצאות של הרשות לרכישת מים - אחוז שינוי ראלי 2012 לעומת 2011 ,"סה""כ הוצאות של הרשות לעלות עבודה (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות לעלות עבודה - אחוז שינוי ראלי 2012 לעומת 2011 "," הוצאות של הרשות לעלות עבודה לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות לעלות עבודה לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפעולות (אלפי ש""ח) 2012",הוצאות של הרשות לפעולות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפירעון מלוות (אלפי ש""ח) 2012",הוצאות של הרשות לפירעון מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות מימון של הרשות (אלפי ש""ח) 2012",הוצאות מימון של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות (אלפי ש""ח) 2012",העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות כלליות, השתתפויות והעברות (אלפי ש""ח) 2012","הוצאות כלליות, השתתפויות והעברות - אחוז שינוי ראלי 2012 לעומת 2011","סה""כ הוצאות של הרשות בתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011 ","הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות (אלפי ש""ח) 2012", הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל - אחר (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל - אחר - אחוז שינוי ראלי 2012 לעומת 2011 ,"עודף / גירעון בתקציב הרגיל - תקציבי (אלפי ש""ח) 2012","עודף / גירעון בתקציב הרגיל - שנתי (אלפי ש""ח) 2012","גירעון מצטבר בסוף שנה (אלפי ש""ח) 2012","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2011","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2011","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2011","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2011","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2011","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2011","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2011","חיוב ארנונה סך הכל (באלפי ש""ח) 2011","חיוב ארנונה למגורים (באלפי ש""ח) 2011","חיוב ארנונה לעסקים (באלפי ש""ח) 2011","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2011","חיוב ארנונה לבנקים (באלפי ש""ח) 2011","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2011","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2011","חיוב ארנונה לחניונים (באלפי ש""ח) 2011","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2011","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2011","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2011","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2012","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2012","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2012","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2012","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2012","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2012","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2012","חיוב ארנונה סך הכל (באלפי ש""ח) 2012","חיוב ארנונה למגורים (באלפי ש""ח) 2012","חיוב ארנונה לעסקים (באלפי ש""ח) 2012","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2012","חיוב ארנונה לבנקים (באלפי ש""ח) 2012","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2012","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2012","חיוב ארנונה לחניונים (באלפי ש""ח) 2012","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2012","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2012","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2012",,
ראש העין,2640,"378,017",24.3,"259,586",3.4,"69,272",7.6,"20,292",2.2,3,-99.4,"177,367",1.9,"132,745",5,"53,020",4.1,57," 	79,725 ","7,785",-6.5,721,-15.8," 	61,487 "," 	19,571 ","82,219",7,-,-,-,64,-,-,-,-,"118,431",122.3,-,-,"43,741",92,"40,000",-,"336,358",15.3,"258,569",3.8,"98,142",11.6,"30,125",5.6,-,-,"102,551",7,"56,470",6.9,"7,384",6.3,"69,578",14,"11,405",10.5,"1,927",14.4,"9,152",-51.8,"63,956",4.4,"77,789",82.2,"75,244",86.4,-,-,"2,545",9.8,"1,017","1,017","-6,083","3,563.9","1,379.7",639.8,101.5,2.4,-,-,131.8,361.6,946.2,0.9,"126,913","56,753","44,204","9,409","2,751",-,-,"4,229","9,354",162,51,"3,148.6","1,390.0",658.2,106.9,2.6,-,-,136.5,359.1,494.5,0.9,"138,303","61,279","48,297","11,476","3,020",-,-,"4,515","9,565",94,57,,
ראשון לציון,8300,"1,660,830",-1.8,"1,428,227",5.1,"299,296",6.6,"99,716",9.2,-,-,"1,051,567",3.5,"730,855",1.3,"366,771",9.8,81," 	364,084 ",-,-,-,-," 	276,029 "," 	94,156 ","376,660",10,"1,477",-23.9,-,-,-,-,-,-,"232,603",-30.2,-,-,"8,373",2.2,-,..,"1,822,750",19.8,"1,416,967",6.1,"445,053",9.9,"154,051",9.2,-,-,"716,463",4.4,"303,497",7.7,"47,644",6,"231,265",5.2,"32,356",-2.5,"5,529",0.2,"42,687",29.9,"388,667",8.9,"405,783",118,"336,792",118.1,-,-,"68,991",117.3,"11,260","11,260","50,509","13,188.0","7,434.0",984.0,817.0,25.0,-,-,238.0,"3,119.0",10.0,561.0,"782,297","389,998","201,756","90,686","22,524",-,-,"1,441","29,726",166,"46,000","12,909.0","7,563.0","1,091.0",787.0,24.0,-,-,313.0,"2,544.0",10.0,577.0,"834,955","400,735","237,987","90,165","23,304",-,-,"1,948","32,336",167,"48,313",,
רהט,1161,"231,298",21.7,"196,521",17.2,"105,645",22.6,"19,151",19.1,326,-54.4,"44,268",17.9,"14,243",-9.1,"8,801",-22.6,21," 	5,442 ","2,260",-12.5,498,21.3," 	103,314 "," 	18,653 ","152,253",17,"24,538",-9.1,11,2897,950,-,-,-,"34,777",55.3,38,..,"18,121",31.2,-,-,"233,067",24,"192,904",15.4,"101,376",20.5,"25,647",19,-,-,"78,569",16.6,"59,231",21.4,"3,360",18.9,"42,550",17.7,"3,055",-19.9,"1,123",-4.9,"3,874",-57.1,"63,733",28.3,"40,163",93.2,"38,679",137,-,-,"1,484",-66.8,3617,3617,"-13,835",972.7,726.8,54.6,32.6,0.8,-,-,-,101.5,-,56.5,"28,943","21,781","3,231","1,967",495,-,-,-,829,-,640,"1,169.4",798.7,67.8,48.4,0.8,-,-,-,105.4,52.7,95.8,"36,007","24,688","4,853","3,284",651,-,-,-,"1,302",54,"1,175",,
רחובות,8400,"956,517",5.6,"726,864",3.5,"127,282",15,"60,608",8.2,"74,996",-6,"548,914",-0.5,"327,367",5.7,"151,120",-13,69," 	176,247 ","14,314",-27.7,"1,698",6.1," 	111,647 "," 	57,776 ","177,950",18.4,-,-,572,-,-,-,-,-,"229,653",12.7,-,-,"52,427",127.8,-,-,"998,340",13.5,"738,830",5.5,"199,067",13.8,"86,772",4.7,"32,846",16,"277,600",6.9,"110,029",10.1,"19,478",7.7,"228,824",4.8,"38,321",-6.4,"3,801",-23.1,141,-93.8,"190,143",9.3,"259,510",44.7,"227,020",35.5,-,-,"32,490",176.8,"-11,966","-11,966","-131,365","11,568.9","3,664.3",768.8,254.5,9.5,-,-,-,843.6,"5,728.6",299.6,"366,343","195,214","94,429","28,083","11,355",-,-,-,"13,991",329,"22,942","11,614.1","3,756.4",751.0,256.1,9.5,-,-,-,881.3,"5,328.2",631.6,"390,965","206,734","102,944","29,709","11,717",-,-,-,"15,670",340,"23,851",,
רמלה,8500,"457,202",5,"381,060",0.7,"74,095",13.7,"41,713",6.6,934,27.4,"229,470",-3.2,"161,164",-1.1,"50,359",0.7,55," 	110,805 ","10,647",17.8,"1,228",5.1," 	62,263 "," 	40,418 ","151,590",7.2,"42,918",-0.7,1695,34,-,-,-,-,"76,142",33.8,-,-,"19,493",27.4,-,..,"459,890",5.4,"379,838",0.9,"108,110",4.9,"58,371",5.4,-,-,"136,910",5.1,"49,196",5.4,"12,257",8.3,"98,998",3,"20,626",0.6,"2,427",2.6,"8,725",-35.1,"112,152",-1.5,"80,052",33.8,"65,132",56.2,-,-,"14,920",-17.8,"1,222","1,222","-47,992","3,944.0","1,766.0",352.0,304.0,5.0,-,31.0,32.0,694.0,250.0,510.0,"158,527","55,649","45,692","33,893","5,986",-,"3,183",245,11353,22,"2,504","4,053.0","1,850.0",357.0,301.0,5.0,-,31.0,32.0,711.0,249.0,517.0,"167,226","57,922","47,823","38,507","6,230",-,"2,860",252,11271,23,"2,338",,
רמת גן,8600,"1,239,208",6.7,"1,008,879",1.3,"168,771",7.8,"61,123",8.1,"53,988",-15.3,"786,254",-1.5,"539,506",4.4,"245,886",10,77," 	293,620 ","11,057",-43.9,"2,336",-2.7," 	157,845 "," 	58,787 ","222,625",12.3,-,-,4734,720,-,-,-,-,"230,329",39.4,"2,644",159.9,"6,071",-35.4,"119,500",..,"1,158,187",3.7,"987,025",2.5,"310,601",11.8,"108,903",11.1,"13,632",-55.6,"436,276",3.7,"183,458",9.9,"18,207",8.4,"311,433",2.1,"46,362",-0.1,"3,416",6.3,139,11.2,"189,399",1,"171,162",11.1,"107,339",20.1,-,-,"63,823",-1.4,"21,854","21,854","25,577","9,926.7","5,014.6",667.0,128.9,67.5,45.4,360.8,458.3,"2,884.3",-,299.9,"573,608","280,966","179,809","17,454","42,634","2,669","26,198","9,514","2,489",-,"11,875","9,928.6","5,110.7",740.6,138.6,67.1,45.4,180.0,459.6,"2,886.0",-,300.7,"602,132","302,547","201,324","18,406","43,220","2,611","5,183","11,642","4,471",-,"12,728",,
רמת השרון,2650,"505,928",17.5,"356,709",5,"58,970",0.9,"19,418",4.3,287,-26.5,"284,800",5.3,"196,437",-2,"101,829",2.1,82," 	94,608 ","7,505",-17.5,1074,28.5," 	51,763 "," 	18,343 ","71,909",3.9,-,-,13,261,-,-,-,-,"149,219",64,-,-,"2,761",-47.4,-,..,"485,588",8.8,"357,697",4.5,"107,102",8.9,"32,359",2.6,-,-,"131,251",2.7,"60,911",4.7,"6,348",4.7,"88,681",1.8,"16,245",24.8,"1,847",-30.2,"11,571",124.8,"108,102",1.6,"127,891",23,"101,490",26.9,-,-,"26,401",9.9,-988,-988,-988,"7,846.9","2,105.8",288.1,96.1,5.6,0.8,-,5.0,468.8,"3,796.0","1,080.7","191,719","113,284","50,939","11,007","6,442",102,-,206,6929,382,"2,428","7,911.3","2,138.9",283.8,95.0,5.4,0.8,-,5.0,485.5,"3,810.0","1,087.0","200,011","118,854","52,793","11,134","6,461",105,-,212,7400,395,"2,657",,
רעננה,8700,"691,016",0.9,"598,804",2.7,"140,730",3,"29,589",4.3,256,-58.8,"476,630",3.3,"253,250",-0.2,"132,699",-2.9,94," 	120,551 ","48,005",-3,"2,209",-1.3," 	91,335 "," 	27,380 ","122,174",4.9,-,-,23,440,-,-,-,..,"92,212",-9.4,-,-,"25,958",206,"47,000",68.1,"708,822",8.4,"597,078",2.7,"220,751",4.4,"47,628",5.2,-,-,"292,225",3,"146,884",6.3,"13,748",-4.1,"142,586",0.1,"39,704",6,"3,710",5.5,"9,529",-4.1,"109,324",4.7,"111,744",54.9,"106,007",24.9,-,..,"5,737",-131.4,"1,726","1,726","1,789","9,120.3","3,340.2",388.6,309.0,9.1,0.2,20.6,406.4,275.7,"4,357.1",13.5,"268,861","137,918","81,501","28,915","10,367",20,286,"6,086","2,932",307,529,"9,128.9","3,387.4",387.0,316.3,9.3,0.2,24.9,395.2,290.7,"4,299.8",18.3,"283,337","147,197","83,322","30,725","10,902",22,477,"6,220","3,180",312,980,,
שדרות,1031,"197,332",5,"160,751",15.9,"22,399",-1.2,"19,054",11.1,"12,372",2.2,"69,496",8.8,"30,635",30.4,"10,680",-27.3,59," 	19,955 ","3,901",-26,313,12.8," 	18,047 "," 	17,097 ","91,255",21.9,"22,212",-0.5,1011,18821,"10,697",..,-,-,"36,581",-25.8,-,-,"22,767",-28.9,"10,100",-2.6,"213,126",-3.6,"189,007",10.7,"42,360",5.9,"26,663",6.7,"13,335",-11.7,"52,493",4.3,"17,459",2.9,"5,845",9,"65,706",0.9,"7,294",11.2,"3,443",22.6,"15,402",..,"44,669",5,"24,119",-52.1,"8,739",-77.4,"10,100",-2.6,"5,280",287.1,"-28,256","-28,256","-75,827",982.7,606.9,77.5,207.7,1.3,-,4.5,-,84.7,-,0.1,"40,643","18,413","5,047","14,688",963,-,184,-,"1,305",-,43,"1,016.2",618.2,75.9,217.1,1.3,-,4.5,-,99.1,-,0.1,"44,419","19,361","5,403","16,693",1053,-,201,-,"1,661",-,47,,
שפרעם,8800,"159,685",-1,"136,706",1,"49,357",8.6,"16,928",30,"1,271",-41.6,"49,194",-3.2,"27,445",-6.3,"17,377",5.7,27," 	10,068 ",181,-40.6,795,6.3," 	51,139 "," 	13,445 ","87,512",3.5,"20,870",-2.8,11,290,-,-,-,-,"22,979",-11.3,-,-,"15,605",33.6,-,-,"170,766",7.8,"145,694",7.8,"55,243",11.8,"22,596",22.5,-,..,"69,794",10.3,"36,677",12.9,"7,098",16.4,"33,413",9.6,"5,107",-15.5,701,16.5,24,-94.9,"36,655",7,"25,072",7.4,"22,766",13.5,-,-,"2,306",-29.8,-8988,-8988,"-17,591","10,704.9","1,049.9",68.6,21.1,1.1,-,3.5,-,42.1,"9,241.5",277.1,"47,966","31,936","6,756","1,449",616,-,489,-,698,59,"5,962","10,508.0","1,061.6",66.0,25.0,1.6,-,2.4,-,56.1,"9,219.5",75.9,"45,368","33,294","6,445","1,541",957,-,341,-,964,76,"1,750",,
תל אביב -יפו,5000,"5,032,638",1.1,"4,018,144",-1,"354,848",9.7,"226,499",6.6,"11,418",-40.6,"3,484,886",-2.3,"2,671,322",-1.2,"686,162",-1.3,87," 	1,985,160 ","69,600",-5.6,"5,409",-8.5," 	285,038 "," 	220,955 ","533,258",7.9,-,-,-,2542,-,-,-,-,"1,014,494",10.3,-,-,"33,393",171.5,"180,000",-1.6,"5,016,592",1.8,"4,002,955",-1.1,"700,351",4.5,"355,132",5.1,-,-,"1,752,514",2.3,"329,321",2.6,"71,110",6.2,"900,626",4.7,"250,423",-8,"98,223",-45.6,"107,747",-27.1,"893,422",2.5,"1,013,637",14.9,"995,280",13.1,-,-,"18,357",..,"15,189","15,189","-470,741","29,925.6","15,091.0","2,205.0","1,257.8",411.6,437.2,"2,156.3","1,801.1","3,359.9",754.0,"2,451.8","2,591,791","636,050","493,734","131,122","285,527","39,732","191,475","68,814","78,731",437,"666,169","29,972.7","15,322.8","2,142.6","1,240.4",417.9,440.8,"2,115.7","1,808.3","3,249.5",754.0,"2,480.8","2,691,786","664,711","515,435","132,173","302,530","41,063","190,848","69,131","79,067",452,"696,377",,
אבו גוש,0472,"48,487",23.6,"42,640",37.9,"13,413",127,"4,805",19,292,-40.4,"12,622",-3.4,"5,682",-3.4,"4,695",-0.7,47, 	987 ,263,83.5,76,8.4," 	13,019 "," 	4,729 ","27,718",55.2,"9,824",32.5,-,-,-,-," 	2,300 ",-,"5,847",-29.5,-,-,"2,664",-45.4,"2,300",-15,"47,129",24.4,"41,970",37,"14,859",59.9,"7,696",31.6,157,-,"14,405",41,"9,041",82.6,"1,401",28.5,"8,391",21.4,"4,564",113.7,97,-17,756,-0.2,"13,757",31.1,"5,159",-28.9,"2,140",-66.1," 	2,300 ",-,719,-23.9,670,-1630,53,250.9,209.4,11.1,2.4,-,-,-,-,9.1,0.6,18.3,"8,637","7,307",684,84,-,-,-,-,94,23,445,257.8,213.6,12.2,2.4,-,-,-,-,9.0,0.6,20.0,"9,301","7,685",777,87,-,-,-,-,96,23,634,,
אבו סנאן,0473,"67,415",9.2,"56,793",3.4,"23,406",17.3,"3,732",32.3,507,-34.4,"16,574",8.5,"8,111",5.6,"6,372",11,15," 	1,739 ",593,-2.4,59,163.8," 	22,406 "," 	3,673 ","40,219",1.4,"12,064",-8.1,-,1120,529,-78.8,-,-,"10,622",56.6,-,-,"6,132",8,-,-,"64,184",8.5,"54,396",4.4,"22,346",11.5,"5,034",30.5,-,-,"25,221",8,"14,664",9.5,1042,22.8,"10,089",20.3,"2,953",-9.4,248,-49.9,"1,206",-72.7,"14,679",20.3,"9,788",39.3,"7,449",27.4,-,-,"2,339",98,"2,397","2,397","-1,202","4,117.7",387.3,27.4,4.4,-,-,-,-,20.6,"3,678.0",-,"13,660","11,701",1604,176,-,-,-,-,118,61,-,"4,135.8",389.9,29.0,4.5,-,-,-,-,21.1,"3,688.0",3.3,"14,332","12,140",1796,187,-,-,-,-,125,64,20,,
אבן יהודה,0182,"81,351",-4,"58,233",-1.5,"10,222",13.6,"4,720",5,142,-58.7,"47,224",-5.7,"34,550",4.6,"22,907",6.9,87," 	11,643 ","4,064",-9.4,56,-20.2," 	6,158 "," 	4,663 ","11,009",22,-,-,-,16,-,-,-,-,"23,118",-9.7,-,-,"5,153",1.3,-,-,"91,691",-0.5,"56,013",-5.2,"16,924",7.5,"6,588",8.5,-,-,"14,753",6.1,"3,794",15.1,956,13.3,"23,639",5.8,"2,412",-69.9,284,-28.9,86,-4.9,"14,839",3.6,"35,678",7.8,"27,613",-1.5,-,-,"8,065",59.1,2220,2220,2561,"3,761.3",585.5,28.5,43.1,0.7,-,-,-,87.8,"2,940.8",74.9,"34,719","22,726","3,996","5,182",564,-,-,-,696,216,"1,339","3,799.6",614.1,30.0,49.6,0.7,-,-,-,96.7,"2,947.6",60.9,"37,698","24,691","4,313","6,160",582,-,-,-,756,223,973,,
אורנית,3760,"57,840",-5.9,"47,694",15.2,"14,511",18.8,"1,561",-9.9,1869,..,"30,203",18.6,"14,118",11.2,"11,186",6.9,89," 	2,932 ","4,924",3.2,149,-16.7," 	9,125 "," 	1,413 ","17,491",9.7,"4,399",-9.4,338,736,-,-,-,-,"10,146",-49.4,-,-,"3,423",66.4,-,-,"73,683",53.9,"47,677",15.2,"20,036",15.2,"2,004",-11.5,"2,211",-,"13,543",9.7,"7,033",16.7,674,1.9,"26,550",26.4,594,-3.6,251,9.3,120,-42.7,"6,619",-5.3,"26,006",..,"24,704",..,-,-,"1,302",-19.4,17,17,-728,494.6,304.9,4.8,0.4,0.1,-,-,-,0.1,-,184.2,"13,144","10,377",416,50,63,-,-,-,4,-,"2,234",472.1,324.7,5.6,0.2,0.1,-,-,-,0.1,-,141.5,"13,604","11,394",511,24,65,-,-,-,2,-,"1,608",,
אזור,0565,"69,753",7.3,"62,681",4.3,"8,716",14.1,"5,128",1,394,..,"50,708",2.4,"36,151",0.3,"18,025",1.2,92," 	18,126 ","2,050",-16.4,125,2.5," 	6,402 "," 	5,003 ","11,973",13.5,-,-,10,36,-,-,-,-,"7,072",43.5,-,,1515,211.2,-,-,"68,217",4,"62,514",4.1,"15,849",8.6,"7,691",0,-,-,"23,321",4,"6,730",8,"1,672",-5,"17,047",8.7,"2,696",-6.1,582,19.3,8,-88.1,"18,860",1.9,"5,703",2.5,"5,624",19.3,-,-,79,-90.7,167,167,"-2,745",743.0,455.0,56.0,115.0,4.0,-,-,-,74.0,10.0,29.0,"39,186","20,102","4,304","11,520","2,231",-,-,-,424,2,603,741.5,457.0,57.0,105.0,4.0,-,-,1.5,67.0,10.0,40.0,"40,422","20,799","4,451","11,177","2,693",-,-,46,395,2,859,,
אכסאל,0478,"62,216",16.8,"55,774",13.5,"22,777",16.9,"5,232",12.1,838,-12.3,"15,299",15.5,"8,535",44.4,"6,365",43.3,20," 	2,170 ",29,-,74,-12.3," 	22,748 "," 	5,158 ","40,475",12.8,"11,182",-1.7,-,1205,-,,-,-,"6,442",55.3,-,-,"2,834",10.2,-,-,"62,560",24.5,"53,395",14.1,"22,498",20.2,"7,484",13.4,-,-,"24,844",13.6,"14,997",15.9,"1,436",15.5,"15,066",10.8,"1,432",-15.2,251,-1.2,1048,48.1,"10,754",23.8,"9,165",164.5,"7,646",157.7,-,-,1519,205,"2,379","2,379",1898,352.9,308.5,10.1,6.3,0.4,-,3.6,-,14.8,-,9.4,"11,068","9,250",713,382,142,-,166,-,133,-,282,399.9,327.0,15.7,7.6,0.4,-,11.3,-,26.5,-,11.4,"12,958","10,106",1098,463,203,-,470,-,242,-,376,,
אליכין,0041,"25,430",0.6,"22,597",3.8,"2,816",27.7,"1,085",-13.5,"1,982",1.4,"11,560",5.8,"5,426",-4.7,"3,796",-4.8,63," 	1,630 ",316,-37.6,25,17.1," 	2,394 "," 	1,062 ","11,037",1.8,"7,398",0.7,-,-,-,,-,-,"2,833",-19.6,-,-,"1,554",22.7,-,,"25,750",4.2,"22,811",5,"5,040",21.7,"1,605",-12.1,"2,331",9.6,"6,868",12.5,1106,30.9,540,5.8,"9,498",10.7,"1,343",-5.1,180,99,57,-93.8,"4,865",5.3,"2,939",-1.7,"2,836",-3,-,-,103,51.2,-214,-214,-243,818.0,149.4,-,1.8,-,-,-,-,-,666.2,0.6,"5,181","4,841",-,112,-,-,-,-,-,220,8,764.3,151.6,-,1.9,-,-,-,-,1.9,608.6,0.2,"6,390","6,040",-,139,-,-,-,-,3,207,1,,
